date,campaign_id,creative_id,country,os,days_since_launch,impressions_last_7d,spend_usd,impressions,viewable_impressions,clicks,conversions,revenue_usd,video_completions
2026-01-31,20000,500000,ES,Android,12,209777,87.46,20642,18975,47,8,48.62,0
2026-01-31,20000,500004,ES,Android,11,153777,89.71,16430,14071,111,16,91.27,11318
2026-01-31,20000,500003,ES,Android,9,214769,99.55,21603,19384,182,33,163.0,0
2026-01-31,20000,500005,ES,Android,3,180061,73.42,13042,11231,201,46,218.12,9111
2026-01-31,20000,500001,ES,Android,1,192230,83.76,15123,12913,235,57,357.56,10188
2026-01-31,20000,500000,ES,iOS,12,218955,66.48,16492,13586,40,7,36.39,0
2026-01-31,20000,500004,ES,iOS,11,160936,56.54,9462,6871,48,11,65.39,5811
2026-01-31,20000,500003,ES,iOS,9,227285,69.92,15149,12186,115,17,112.56,0
2026-01-31,20000,500005,ES,iOS,3,184841,65.71,10443,7996,165,31,180.91,7245
2026-01-31,20000,500001,ES,iOS,1,196069,66.48,10782,9193,182,35,164.92,6841
2026-01-31,20000,500000,JP,Android,12,210567,187.86,30574,23161,83,15,86.79,0
2026-01-31,20000,500004,JP,Android,11,153356,181.53,23074,21078,127,37,246.96,15739
2026-01-31,20000,500003,JP,Android,9,219806,178.39,28289,25352,228,48,284.75,0
2026-01-31,20000,500005,JP,Android,3,177232,158.4,18491,16013,272,61,346.92,12664
2026-01-31,20000,500001,JP,Android,1,184303,201.59,23931,17808,340,72,374.6,16551
2026-01-31,20000,500000,JP,iOS,12,228707,123.13,18020,13731,32,5,32.24,0
2026-01-31,20000,500004,JP,iOS,11,165091,133.28,13482,11506,69,11,70.55,9031
2026-01-31,20000,500003,JP,iOS,9,231353,151.56,20217,16787,127,20,97.09,0
2026-01-31,20000,500005,JP,iOS,3,184158,159.81,18287,16590,254,55,308.13,13713
2026-01-31,20000,500001,JP,iOS,1,195260,184.17,19428,16672,228,55,327.82,13359
2026-02-01,20000,500000,CA,Android,13,155482,331.58,56905,43592,119,25,152.86,0
2026-02-01,20000,500004,CA,Android,12,121563,331.7,44444,33084,328,64,418.92,30568
2026-02-01,20000,500003,CA,Android,10,171450,346.27,56331,47309,341,66,435.25,0
2026-02-01,20000,500005,CA,Android,4,134123,455.86,62443,47535,978,209,1227.58,46374
2026-02-01,20000,500001,CA,Android,2,136604,468.2,65133,51409,1019,217,1049.57,43657
2026-02-01,20000,500000,CA,iOS,13,158652,269.44,40733,35300,74,15,77.42,0
2026-02-01,20000,500004,CA,iOS,12,120236,322.67,40900,29888,258,48,285.27,25583
2026-02-01,20000,500003,CA,iOS,10,161696,349.06,53198,43954,415,71,321.44,0
2026-02-01,20000,500005,CA,iOS,4,137531,354.81,43268,35267,655,123,745.65,29871
2026-02-01,20000,500001,CA,iOS,2,148464,407.92,49339,42358,741,143,691.77,34947
2026-02-01,20000,500000,US,Android,13,190500,58.28,8338,6315,10,1,5.81,0
2026-02-01,20000,500004,US,Android,12,153070,53.56,5868,5386,43,12,73.59,4153
2026-02-01,20000,500003,US,Android,10,201785,70.96,9507,6866,67,12,73.82,0
2026-02-01,20000,500005,US,Android,4,173312,57.81,6438,5532,78,21,123.48,4102
2026-02-01,20000,500001,US,Android,2,190541,61.83,7641,6654,119,26,166.64,5449
2026-02-01,20000,500000,US,iOS,13,191704,56.01,7532,6637,13,1,6.32,0
2026-02-01,20000,500004,US,iOS,12,153660,53.97,5704,4720,35,4,26.84,3768
2026-02-01,20000,500003,US,iOS,10,204294,59.94,7835,5867,59,8,37.07,0
2026-02-01,20000,500005,US,iOS,4,172412,66.3,7562,6464,100,25,138.79,5107
2026-02-01,20000,500001,US,iOS,2,191377,51.65,5791,5118,101,25,154.17,3817
2026-02-01,20000,500000,ES,Android,13,178594,73.25,15043,13545,32,9,45.53,0
2026-02-01,20000,500004,ES,Android,12,142934,52.75,9761,7658,58,15,75.89,6497
2026-02-01,20000,500003,ES,Android,10,190526,59.97,13337,11646,113,24,116.88,0
2026-02-01,20000,500005,ES,Android,4,166932,67.38,12686,9936,168,31,152.75,9270
2026-02-01,20000,500001,ES,Android,2,182045,86.38,15581,13473,229,59,273.6,10491
2026-02-01,20000,500000,ES,iOS,13,177145,58.55,12404,10185,30,5,29.55,0
2026-02-01,20000,500004,ES,iOS,12,143233,45.24,7116,6183,43,8,47.16,4474
2026-02-01,20000,500003,ES,iOS,10,188714,59.82,12872,9760,98,14,63.23,0
2026-02-01,20000,500005,ES,iOS,4,169175,70.66,10928,7931,148,22,101.29,7747
2026-02-01,20000,500001,ES,iOS,2,186844,67.21,11794,8923,210,46,243.97,7451
2026-02-01,20000,500000,JP,Android,13,158975,138.38,20362,18172,34,7,41.58,0
2026-02-01,20000,500004,JP,Android,12,127275,157.81,18979,16145,109,24,127.13,12919
2026-02-01,20000,500003,JP,Android,10,173297,157.99,22140,16150,140,45,283.44,0
2026-02-01,20000,500005,JP,Android,4,161612,188.29,22443,16535,294,72,388.55,15426
2026-02-01,20000,500001,JP,Android,2,174707,176.93,22621,17920,374,94,437.08,14560
2026-02-01,20000,500000,JP,iOS,13,161317,119.06,14843,10870,31,6,35.84,0
2026-02-01,20000,500004,JP,iOS,12,132772,98.9,13242,10797,76,17,95.95,8274
2026-02-01,20000,500003,JP,iOS,10,175220,141.89,18934,15477,119,33,163.7,0
2026-02-01,20000,500005,JP,iOS,4,165768,164.65,19178,14278,289,55,329.7,13557
2026-02-01,20000,500001,JP,iOS,2,177900,150.93,16331,12118,222,54,278.47,11087
2026-02-02,20000,500000,CA,Android,14,119255,327.33,55192,45755,118,22,142.29,0
2026-02-02,20000,500004,CA,Android,13,101570,297.65,42041,33179,234,48,235.26,26959
2026-02-02,20000,500003,CA,Android,11,137823,235.66,37538,30651,248,64,427.56,0
2026-02-02,20000,500005,CA,Android,5,122503,286.94,42427,37129,588,114,528.81,28761
2026-02-02,20000,500001,CA,Android,3,129098,334.95,49736,45401,882,203,1290.8,33497
2026-02-02,20000,500000,CA,iOS,14,133714,240.74,38365,29341,73,16,106.67,0
2026-02-02,20000,500004,CA,iOS,13,102711,229.43,30276,26106,206,36,176.54,19708
2026-02-02,20000,500003,CA,iOS,11,122163,257.24,39436,30411,246,46,307.01,0
2026-02-02,20000,500005,CA,iOS,5,121662,203.83,27708,24391,319,79,430.13,19175
2026-02-02,20000,500001,CA,iOS,3,129495,297.42,38241,34702,661,134,827.7,25508
2026-02-02,20000,500000,US,Android,14,163741,46.82,6851,5043,10,2,12.5,0
2026-02-02,20000,500004,US,Android,13,127119,45.26,5275,4522,27,5,24.14,3709
2026-02-02,20000,500003,US,Android,11,152092,41.11,6122,4616,44,10,55.36,0
2026-02-02,20000,500005,US,Android,5,142932,38.95,4508,3767,71,13,62.53,3095
2026-02-02,20000,500001,US,Android,3,160095,47.17,5235,3973,79,23,104.35,3721
2026-02-02,20000,500000,US,iOS,14,163060,38.44,4560,3455,12,4,19.77,0
2026-02-02,20000,500004,US,iOS,13,126690,34.7,3639,2627,19,2,9.5,2555
2026-02-02,20000,500003,US,iOS,11,150379,31.97,4248,3529,23,5,23.62,0
2026-02-02,20000,500005,US,iOS,5,139878,29.78,3153,2804,48,8,42.25,2155
2026-02-02,20000,500001,US,iOS,3,159539,38.97,3860,3424,61,15,99.76,2699
2026-02-02,20000,500000,ES,Android,14,152577,45.6,10015,9080,16,4,23.67,0
2026-02-02,20000,500004,ES,Android,13,120568,57.49,10812,9035,63,6,29.01,7121
2026-02-02,20000,500003,ES,Android,11,141290,53.34,12789,11546,94,16,99.29,0
2026-02-02,20000,500005,ES,Android,5,130345,45.57,9356,6741,136,26,152.41,7009
2026-02-02,20000,500001,ES,Android,3,147818,67.45,11918,10713,181,34,162.75,8913
2026-02-02,20000,500000,ES,iOS,14,150188,39.16,7561,5789,13,3,19.27,0
2026-02-02,20000,500004,ES,iOS,13,124264,43.11,7178,6463,37,7,40.99,4907
2026-02-02,20000,500003,ES,iOS,11,141207,36.6,7226,5937,32,7,44.18,0
2026-02-02,20000,500005,ES,iOS,5,128773,39.09,6740,5653,73,13,62.38,4866
2026-02-02,20000,500001,ES,iOS,3,147942,54.66,9368,6969,155,32,184.23,5916
2026-02-02,20000,500000,JP,Android,14,137387,134.81,22527,19856,48,12,70.18,0
2026-02-02,20000,500004,JP,Android,13,112463,97.51,11917,8865,59,13,80.24,8257
2026-02-02,20000,500003,JP,Android,11,126293,124.37,18368,13540,103,17,88.03,0
2026-02-02,20000,500005,JP,Android,5,113070,95.13,12271,8887,142,31,182.08,8460
2026-02-02,20000,500001,JP,Android,3,134689,124.77,13564,11633,226,63,359.25,9109
2026-02-02,20000,500000,JP,iOS,14,145071,75.62,10945,8556,15,1,5.45,0
2026-02-02,20000,500004,JP,iOS,13,111138,74.17,8486,7514,41,10,57.51,5887
2026-02-02,20000,500003,JP,iOS,11,125727,72.4,9168,6930,55,8,41.33,0
2026-02-02,20000,500005,JP,iOS,5,106163,71.62,7950,6024,96,32,145.11,5492
2026-02-02,20000,500001,JP,iOS,3,131922,121.1,13197,10027,185,54,292.48,9180
2026-02-03,20000,500000,CA,Android,15,100824,245.84,42228,34155,77,12,70.53,0
2026-02-03,20000,500004,CA,Android,14,77583,250.4,37932,28281,218,43,203.23,27178
2026-02-03,20000,500003,CA,Android,12,97357,242.13,41586,37190,273,57,346.32,0
2026-02-03,20000,500005,CA,Android,6,71686,236.87,32805,24960,370,84,476.79,23566
2026-02-03,20000,500001,CA,Android,4,95383,321.35,44571,40162,655,159,1002.26,31938
2026-02-03,20000,500002,CA,Android,0,0,278.59,36766,26971,535,108,573.41,24035
2026-02-03,20000,500000,CA,iOS,15,104687,187.39,28517,22555,50,11,65.72,0
2026-02-03,20000,500004,CA,iOS,14,85239,163.19,20277,14998,113,24,114.34,13752
2026-02-03,20000,500003,CA,iOS,12,99507,146.73,20634,15987,162,24,156.18,0
2026-02-03,20000,500005,CA,iOS,6,76783,207.75,25334,20724,310,56,313.47,17026
2026-02-03,20000,500001,CA,iOS,4,101713,234.91,30452,26815,554,156,972.26,20061
2026-02-03,20000,500002,CA,iOS,0,36766,182.61,24013,18277,399,87,411.51,16047
2026-02-03,20000,500000,US,Android,15,126353,36.82,5302,3822,14,0,0.0,0
2026-02-03,20000,500004,US,Android,14,100241,29.05,3491,2623,27,4,19.59,2275
2026-02-03,20000,500003,US,Android,12,114019,32.16,4983,3812,41,9,51.09,0
2026-02-03,20000,500005,US,Android,6,97609,45.66,5403,4899,88,19,112.97,4338
2026-02-03,20000,500001,US,Android,4,126930,41.7,4948,3635,80,13,73.17,3284
2026-02-03,20000,500002,US,Android,0,60779,45.07,5451,3994,97,22,130.45,3623
2026-02-03,20000,500000,US,iOS,15,127095,27.56,3094,2626,4,0,0.0,0
2026-02-03,20000,500004,US,iOS,14,100093,31.66,3359,2905,18,3,17.16,2306
2026-02-03,20000,500003,US,iOS,12,114754,34.37,4313,3223,26,6,28.26,0
2026-02-03,20000,500005,US,iOS,6,99859,32.71,3551,3224,53,12,64.39,2495
2026-02-03,20000,500001,US,iOS,4,128018,40.96,4508,3394,67,19,95.15,2882
2026-02-03,20000,500002,US,iOS,0,66230,40.64,4632,3838,67,9,41.96,3169
2026-02-03,20000,500000,ES,Android,15,120174,35.36,8670,7191,26,7,31.85,0
2026-02-03,20000,500004,ES,Android,14,92640,39.47,7881,6992,42,11,67.49,5735
2026-02-03,20000,500003,ES,Android,12,106278,34.98,8223,6574,40,5,25.87,0
2026-02-03,20000,500005,ES,Android,6,94054,42.44,7808,5770,91,16,95.88,5883
2026-02-03,20000,500001,ES,Android,4,120608,64.33,11765,9932,202,39,219.34,7838
2026-02-03,20000,500002,ES,Android,0,70862,45.19,8670,7621,154,29,138.03,6002
2026-02-03,20000,500000,ES,iOS,15,121283,33.82,7197,5668,12,1,6.05,0
2026-02-03,20000,500004,ES,iOS,14,93343,25.45,4926,4206,33,7,37.77,3271
2026-02-03,20000,500003,ES,iOS,12,107275,26.34,5429,3977,32,3,13.84,0
2026-02-03,20000,500005,ES,iOS,6,95122,32.75,5428,4409,78,24,134.82,3784
2026-02-03,20000,500001,ES,iOS,4,123005,38.83,6615,5547,83,16,86.91,4535
2026-02-03,20000,500002,ES,iOS,0,79532,39.33,6936,6183,110,24,114.08,4905
2026-02-03,20000,500000,JP,Android,15,105953,79.05,11162,8293,30,7,36.15,0
2026-02-03,20000,500004,JP,Android,14,86352,102.25,11175,8052,49,11,71.25,7358
2026-02-03,20000,500003,JP,Android,12,94336,91.09,14985,11294,88,17,104.02,0
2026-02-03,20000,500005,JP,Android,6,88279,99.33,10958,9506,144,34,175.33,8164
2026-02-03,20000,500001,JP,Android,4,116056,151.14,16149,14413,229,50,226.56,10989
2026-02-03,20000,500002,JP,Android,0,86468,118.29,14790,13303,250,45,215.55,9935
2026-02-03,20000,500000,JP,iOS,15,106170,77.12,10678,8683,18,1,5.35,0
2026-02-03,20000,500004,JP,iOS,14,89041,61.65,6750,5640,22,0,0.0,4890
2026-02-03,20000,500003,JP,iOS,12,100153,70.0,10386,9197,64,7,36.08,0
2026-02-03,20000,500005,JP,iOS,6,91287,74.99,8591,7233,100,16,105.9,6149
2026-02-03,20000,500001,JP,iOS,4,119008,80.83,9536,7988,154,36,193.15,6761
2026-02-03,20000,500002,JP,iOS,0,101258,89.77,10460,8378,156,28,178.09,7145
2026-02-04,20000,500000,CA,Android,16,74620,298.9,50952,37923,81,16,106.77,0
2026-02-04,20000,500004,CA,Android,15,57859,304.7,40474,35007,197,41,253.08,27984
2026-02-04,20000,500003,CA,Android,13,68953,253.81,43161,36337,239,39,232.97,0
2026-02-04,20000,500005,CA,Android,7,67073,282.41,39546,29553,481,95,448.52,28823
2026-02-04,20000,500001,CA,Android,5,83973,349.22,51171,46390,762,178,980.8,36076
2026-02-04,20000,500002,CA,Android,1,74952,301.44,43240,35912,746,139,765.76,27580
2026-02-04,20000,500000,CA,iOS,16,97055,226.01,35824,31609,65,12,72.95,0
2026-02-04,20000,500004,CA,iOS,15,78056,190.06,22634,17339,121,12,61.11,15375
2026-02-04,20000,500003,CA,iOS,13,91480,216.36,33566,29009,206,32,213.71,0
2026-02-04,20000,500005,CA,iOS,7,81285,215.3,30080,24101,334,57,337.89,21109
2026-02-04,20000,500001,CA,iOS,5,104692,244.77,31348,22933,468,94,595.64,20480
2026-02-04,20000,500002,CA,iOS,1,94179,210.23,27734,20194,413,94,606.02,18950
2026-02-04,20000,500000,US,Android,16,127577,43.59,6552,5487,12,2,12.43,0
2026-02-04,20000,500004,US,Android,15,97199,42.65,4962,3770,35,7,32.73,3453
2026-02-04,20000,500003,US,Android,13,120063,34.5,5003,3941,35,3,15.09,0
2026-02-04,20000,500005,US,Android,7,105962,48.09,6307,5108,79,25,126.09,4418
2026-02-04,20000,500001,US,Android,5,131092,40.64,4737,4089,70,15,93.31,3265
2026-02-04,20000,500002,US,Android,1,116462,47.98,5300,4565,92,13,76.5,3951
2026-02-04,20000,500000,US,iOS,16,131035,32.74,4014,3335,9,1,6.22,0
2026-02-04,20000,500004,US,iOS,15,98802,36.13,4062,3293,22,1,5.66,2700
2026-02-04,20000,500003,US,iOS,13,120753,27.52,3434,3110,24,2,13.23,0
2026-02-04,20000,500005,US,iOS,7,108718,34.26,3262,2937,37,9,44.18,2516
2026-02-04,20000,500001,US,iOS,5,131321,38.99,3955,3050,57,13,67.13,2623
2026-02-04,20000,500002,US,iOS,1,117130,42.23,4366,3829,84,23,145.04,2929
2026-02-04,20000,500000,ES,Android,16,126379,49.39,10972,9425,15,5,23.97,0
2026-02-04,20000,500004,ES,Android,15,94983,38.55,7522,6902,39,16,74.57,5084
2026-02-04,20000,500003,ES,Android,13,115964,44.23,10162,7991,50,6,34.58,0
2026-02-04,20000,500005,ES,Android,7,104172,54.57,10753,9815,118,17,77.43,7541
2026-02-04,20000,500001,ES,Android,5,123511,57.34,10785,8928,165,38,205.21,7363
2026-02-04,20000,500002,ES,Android,1,112826,59.31,11931,9743,192,37,211.67,9019
2026-02-04,20000,500000,ES,iOS,16,130154,44.62,9848,7623,13,3,19.46,0
2026-02-04,20000,500004,ES,iOS,15,97579,38.16,6854,5634,40,7,39.86,4673
2026-02-04,20000,500003,ES,iOS,13,120697,36.18,7862,5998,49,6,37.81,0
2026-02-04,20000,500005,ES,iOS,7,109497,32.73,5217,4334,43,12,71.58,3750
2026-02-04,20000,500001,ES,iOS,5,127681,49.72,8241,6939,109,21,103.25,5897
2026-02-04,20000,500002,ES,iOS,1,117821,41.71,6932,5169,110,21,105.77,5201
2026-02-04,20000,500000,JP,Android,16,128840,131.14,19828,17141,33,7,38.78,0
2026-02-04,20000,500004,JP,Android,15,93258,109.28,13277,12001,53,10,53.14,8375
2026-02-04,20000,500003,JP,Android,13,113574,107.4,17067,14098,82,23,124.87,0
2026-02-04,20000,500005,JP,Android,7,103756,120.69,14319,10462,150,32,177.21,10032
2026-02-04,20000,500001,JP,Android,5,119773,131.48,16560,14934,199,55,352.43,11295
2026-02-04,20000,500002,JP,Android,1,109963,141.83,17471,14609,265,64,316.11,12358
2026-02-04,20000,500000,JP,iOS,16,137990,99.82,11922,10377,18,3,17.89,0
2026-02-04,20000,500004,JP,iOS,15,99785,72.21,8291,6057,35,11,49.96,5858
2026-02-04,20000,500003,JP,iOS,13,120255,92.67,12606,11005,60,9,57.05,0
2026-02-04,20000,500005,JP,iOS,7,109484,106.25,12159,10119,118,34,206.03,8777
2026-02-04,20000,500001,JP,iOS,5,126797,112.39,12978,11662,173,44,227.98,8830
2026-02-04,20000,500002,JP,iOS,1,116974,114.34,12006,10657,162,35,184.85,9018
2026-02-05,20000,500000,CA,Android,17,98960,306.78,54706,43765,82,17,84.24,0
2026-02-05,20000,500004,CA,Android,16,67602,231.61,32830,24524,127,23,122.8,21044
2026-02-05,20000,500003,CA,Android,14,89700,279.21,46147,38428,297,60,273.39,0
2026-02-05,20000,500005,CA,Android,8,82097,255.44,34095,27182,361,74,380.36,23163
2026-02-05,20000,500001,CA,Android,6,88604,284.67,40519,35573,629,167,1043.1,28203
2026-02-05,20000,500002,CA,Android,2,85740,355.92,53366,46682,920,171,1086.66,35923
2026-02-05,20000,500000,CA,iOS,17,117842,186.97,28144,20565,42,7,43.4,0
2026-02-05,20000,500004,CA,iOS,16,77798,186.24,23320,18890,115,28,166.62,15164
2026-02-05,20000,500003,CA,iOS,14,102281,246.04,39783,29683,204,34,160.75,0
2026-02-05,20000,500005,CA,iOS,8,86112,247.46,31006,25517,330,74,474.01,22016
2026-02-05,20000,500001,CA,iOS,6,97775,260.17,35403,30778,454,80,408.39,24067
2026-02-05,20000,500002,CA,iOS,2,111372,268.5,34169,25122,522,125,705.31,25778
2026-02-05,20000,500000,US,Android,17,139434,39.75,5766,4842,8,2,11.92,0
2026-02-05,20000,500004,US,Android,16,96156,44.94,5084,3740,28,6,38.28,3330
2026-02-05,20000,500003,US,Android,14,137061,43.55,6441,4871,52,16,78.68,0
2026-02-05,20000,500005,US,Android,8,110811,43.71,4928,4405,56,15,90.71,3408
2026-02-05,20000,500001,US,Android,6,128441,45.01,5600,4839,67,17,105.93,3728
2026-02-05,20000,500002,US,Android,2,140241,51.61,6723,5110,122,24,130.83,4526
2026-02-05,20000,500000,US,iOS,17,141186,35.57,4417,3791,6,2,13.32,0
2026-02-05,20000,500004,US,iOS,16,97178,29.45,3282,2840,18,4,22.56,2043
2026-02-05,20000,500003,US,iOS,14,140068,28.39,3819,3419,19,2,12.71,0
2026-02-05,20000,500005,US,iOS,8,112477,28.19,3117,2285,36,12,79.08,2061
2026-02-05,20000,500001,US,iOS,6,130086,28.65,3237,2795,36,6,36.5,2148
2026-02-05,20000,500002,US,iOS,2,142598,41.32,4189,3773,80,17,89.93,3021
2026-02-05,20000,500000,ES,Android,17,134631,47.38,10090,8075,20,2,12.99,0
2026-02-05,20000,500004,ES,Android,16,92938,37.34,7325,5963,25,3,15.19,5005
2026-02-05,20000,500003,ES,Android,14,133725,53.34,11698,9173,66,8,45.68,0
2026-02-05,20000,500005,ES,Android,8,104841,39.99,7398,5554,90,24,123.34,5061
2026-02-05,20000,500001,ES,Android,6,122538,60.18,10622,9767,156,31,193.6,6966
2026-02-05,20000,500002,ES,Android,2,134856,64.8,11868,9167,201,32,164.4,7760
2026-02-05,20000,500000,ES,iOS,17,134873,28.75,6061,5123,9,2,9.63,0
2026-02-05,20000,500004,ES,iOS,16,93409,32.41,5794,4511,26,5,29.64,3875
2026-02-05,20000,500003,ES,iOS,14,137561,36.72,8033,6640,33,7,32.2,0
2026-02-05,20000,500005,ES,iOS,8,107022,35.6,6218,4727,62,12,70.21,4271
2026-02-05,20000,500001,ES,iOS,6,124919,33.78,5849,4901,55,12,76.28,3800
2026-02-05,20000,500002,ES,iOS,2,139792,44.69,8500,7330,138,43,230.83,5569
2026-02-05,20000,500000,JP,Android,17,121106,104.16,15382,12611,32,5,31.44,0
2026-02-05,20000,500004,JP,Android,16,85926,104.06,13011,10954,47,5,22.74,8208
2026-02-05,20000,500003,JP,Android,14,128527,89.52,13170,11992,66,13,70.41,0
2026-02-05,20000,500005,JP,Android,8,98921,114.61,13981,11911,112,25,130.77,9174
2026-02-05,20000,500001,JP,Android,6,114208,100.49,13600,10275,154,34,173.57,9505
2026-02-05,20000,500002,JP,Android,2,130821,112.4,14434,13154,233,57,376.1,9888
2026-02-05,20000,500000,JP,iOS,17,124566,85.6,11020,9385,14,6,37.98,0
2026-02-05,20000,500004,JP,iOS,16,90646,67.8,7753,6470,35,9,42.47,5236
2026-02-05,20000,500003,JP,iOS,14,129091,68.51,8571,7765,30,6,32.9,0
2026-02-05,20000,500005,JP,iOS,8,100743,73.69,8200,6606,66,18,118.36,6062
2026-02-05,20000,500001,JP,iOS,6,114830,98.74,11136,10060,148,39,256.07,6665
2026-02-05,20000,500002,JP,iOS,2,133249,92.78,10434,7600,177,32,147.52,7167
2026-02-06,20000,500000,CA,Android,18,80880,236.3,41838,35092,66,12,73.89,0
2026-02-06,20000,500004,CA,Android,17,65569,213.41,30599,22487,133,13,80.37,20839
2026-02-06,20000,500003,CA,Android,15,91515,241.6,43641,39381,208,35,183.8,0
2026-02-06,20000,500005,CA,Android,9,74848,261.53,37248,28170,419,81,503.97,26239
2026-02-06,20000,500001,CA,Android,7,85447,286.23,36681,27054,479,109,691.26,25024
2026-02-06,20000,500002,CA,Android,3,90317,362.98,49832,36453,1047,199,1236.86,35421
2026-02-06,20000,500000,CA,iOS,18,94574,220.58,32806,29868,52,10,65.69,0
2026-02-06,20000,500004,CA,iOS,17,72848,194.09,23213,19792,88,21,126.87,15354
2026-02-06,20000,500003,CA,iOS,15,95373,174.59,24102,18677,113,16,73.42,0
2026-02-06,20000,500005,CA,iOS,9,81090,212.21,27405,24984,315,74,352.75,20007
2026-02-06,20000,500001,CA,iOS,7,86725,225.38,28606,26312,399,96,444.07,18881
2026-02-06,20000,500002,CA,iOS,3,105980,215.84,26945,24236,440,77,495.58,19915
2026-02-06,20000,500000,US,Android,18,121614,35.14,4963,3600,8,2,11.21,0
2026-02-06,20000,500004,US,Android,17,90977,43.06,5669,4747,38,7,42.91,3662
2026-02-06,20000,500003,US,Android,15,113034,41.36,6135,4894,35,4,23.74,0
2026-02-06,20000,500005,US,Android,9,103567,35.36,4155,3142,44,5,23.5,3251
2026-02-06,20000,500001,US,Android,7,109731,44.41,5231,4481,59,11,71.35,3333
2026-02-06,20000,500002,US,Android,3,126202,41.41,4924,3642,79,18,85.47,3439
2026-02-06,20000,500000,US,iOS,18,122160,26.98,3654,3187,4,0,0.0,0
2026-02-06,20000,500004,US,iOS,17,93364,31.6,3093,2632,13,2,9.49,2129
2026-02-06,20000,500003,US,iOS,15,115350,30.41,3732,3221,19,4,18.31,0
2026-02-06,20000,500005,US,iOS,9,104605,25.43,2636,2173,37,7,41.31,1719
2026-02-06,20000,500001,US,iOS,7,111725,34.18,3635,2766,39,8,51.56,2399
2026-02-06,20000,500002,US,iOS,3,126937,38.6,4321,3490,63,12,76.43,3084
2026-02-06,20000,500000,ES,Android,18,115724,46.85,11257,8827,18,4,25.41,0
2026-02-06,20000,500004,ES,Android,17,89132,39.91,7940,6456,44,6,30.32,5397
2026-02-06,20000,500003,ES,Android,15,107384,57.53,14352,12342,63,12,67.39,0
2026-02-06,20000,500005,ES,Android,9,99843,56.03,10473,9179,127,31,192.46,6945
2026-02-06,20000,500001,ES,Android,7,104738,47.01,8789,6511,108,24,154.53,5581
2026-02-06,20000,500002,ES,Android,3,119390,68.15,13083,11411,213,38,219.14,9056
2026-02-06,20000,500000,ES,iOS,18,120920,40.25,7998,6947,14,4,21.35,0
